id,grade,grade_suffix,coating,finish,surface_type,surface_protection,form,thickness_min,thickness_max,width_min,width_max,length_min,height_min,height_max,weight_min,weight_max,inner_diameter_min,inner_diameter_max,outer_diameter_min,outer_diameter_max,yield_strength_min,yield_strength_max,tensile_strength_min,tensile_strength_max,Grade/Material,UNS_No,Steel_No,Standards,Carbon (C),Manganese (Mn),Silicon (Si),Sulfur (S),Phosphorus (P),Chromium (Cr),Nickel (Ni),Molybdenum (Mo),Vanadium (V),Tungsten (W),Cobalt (Co),Copper (Cu),Aluminum (Al),Titanium (Ti),Niobium (Nb),Boron (B),Nitrogen (N),Tensile strength (Rm),Yield strength (Re or Rp0.2),Elongation (A%),Reduction of area (Z%),"Hardness (HB, HV, HRC)",Impact toughness (Charpy V-notch),Fatigue limit,Creep resistance,Source_Pages,Application,Category,Nb + V + Ti (Others),Coating,length_max,Tensile strength (Rm)_min,Tensile strength (Rm)_max,tensile_mid,Yield strength (Re or Rp0.2)_min,Yield strength (Re or Rp0.2)_max,yield_mid,Elongation (A%)_min,Elongation (A%)_max,elongation_mid,Reduction of area (Z%)_min,Reduction of area (Z%)_max,reduction_mid,"Hardness (HB, HV, HRC)_min","Hardness (HB, HV, HRC)_max",hardness_mid
69c91a28-89cc-4600-816b-b4be8eb9dbd6,DC04,,ZE75/75,Electro-Galvanized (+ZE),Conventional surface (A),Oiled (O),Coils,0.7,0.7,,,,,,40000.0,50000.0,,,,,,,,,DC04,,,EN 10130:2006,≤0.08,≤0.40,,≤0.030,≤0.030,,,,,,,,,,,,,270-350 MPa,≤210 MPa,≥38%,,,,,,Standard Specifications,Extra deep drawing,Cold Rolled Steel,,,,270.0,350.0,310.0,210.0,210.0,210.0,38.0,38.0,38.0,,,,,,
294f8dc9-c7a3-4507-95d5-1e4d3c983ab3,S500MC,,,,,,Coils,1.5,1.5,,,,,,,25000.0,610.0,610.0,,,,,,,S500MC,,,EN 10149-2:2013,≤0.12,≤1.70,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,550-700 MPa,≥500 MPa,≥14%,,,,,,Standard Specifications,"Cold forming, automotive",Microalloyed Steel,≤0.22,,,550.0,700.0,625.0,500.0,500.0,500.0,14.0,14.0,14.0,,,,,,
bad5593f-a55f-40a4-8fe1-7a275ec99647,,,,,,,Coils,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f721a82b-5c19-4702-9281-31821a070019,,,,,,,Sheets,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ad0afbf-dc39-4adb-bbd5-c18012316bb5,S350GD,,Z100,Dry,,,Coils,,,,,,,,,,,,,,,,,,S350GD,,,EN 10346:2015,≤0.25,≤1.50,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,420-580 MPa,≥350 MPa,≥16%,,,,,,Standard Specifications,High strength galvanized steel,Galvanized Steel,,Hot-dip galvanized,,420.0,580.0,500.0,350.0,350.0,350.0,16.0,16.0,16.0,,,,,,
a81228e6-1d54-44f6-a601-2a596c2793bc,DX51D,,Z115,Hot-dip Galvanized (+Z/+GI),"Minimized spangle, conventional surface (MA)",Chemically passivated (C),Coils,1.39,1.61,,1520.0,,,,,25000.0,610.0,610.0,,,,,,,DX51D,,,EN 10346:2015,≤0.12,≤0.60,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,270-500 MPa,≤350 MPa,≥22%,,,,,,Standard Specifications,Galvanized steel for forming,Galvanized Steel,,Hot-dip galvanized,,270.0,500.0,385.0,350.0,350.0,350.0,22.0,22.0,22.0,,,,,,
f6fc0ebf-adee-45fb-9abb-87ca6ed036a7,,,,Hot-dip Galvanized (+Z/+GI),"Minimized spangle, conventional surface (MA)",Chemically passivated (C),Coils,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24dcf5a7-c9f0-4063-973c-50e3d7644527,S350GD,,Z275,Hot-dip Galvanized (+Z/+GI),"Minimized spangle, improved surface (MA)",Chemically passivated (C),Coils,,,,1520.0,,,,,25000.0,610.0,610.0,,,,,,,S350GD,,,EN 10346:2015,≤0.25,≤1.50,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,420-580 MPa,≥350 MPa,≥16%,,,,,,Standard Specifications,High strength galvanized steel,Galvanized Steel,,Hot-dip galvanized,,420.0,580.0,500.0,350.0,350.0,350.0,16.0,16.0,16.0,,,,,,
fd235a4b-4b4c-4744-9024-13fa158a1d37,DX54D,,ZF080,Galvannealed,,Dry,Coils,0.97,1.05,,1620.0,,,,,,,,,,,,,,DX54D,,,EN 10346:2015,≤0.06,≤0.35,,≤0.025,≤0.060,,,,,,,,≥0.010,,,,,270-350 MPa,≤220 MPa,≥36%,,,,,,Standard Specifications,Galvanized ultra deep drawing,Galvanized Steel,,Hot-dip galvanized,,270.0,350.0,310.0,220.0,220.0,220.0,36.0,36.0,36.0,,,,,,
a4aef4b9-1710-4bd3-b06a-eeb54d91926a,DX54D,,ZF090,Galvannealed,,Dry,Coils,0.97,1.05,,1620.0,,,,,,,,,,,,,,DX54D,,,EN 10346:2015,≤0.06,≤0.35,,≤0.025,≤0.060,,,,,,,,≥0.010,,,,,270-350 MPa,≤220 MPa,≥36%,,,,,,Standard Specifications,Galvanized ultra deep drawing,Galvanized Steel,,Hot-dip galvanized,,270.0,350.0,310.0,220.0,220.0,220.0,36.0,36.0,36.0,,,,,,
6ffc5ac6-4ec9-4f26-9a8e-0e18f9aa8931,DX51D,,Z120,Hot-dip Galvanized (+Z/+GI),"Minimized spangle, conventional surface (MA)",Chemically passivated (C),Coils,1.39,1.61,,1520.0,,,,,25000.0,610.0,610.0,,,,,,,DX51D,,,EN 10346:2015,≤0.12,≤0.60,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,270-500 MPa,≤350 MPa,≥22%,,,,,,Standard Specifications,Galvanized steel for forming,Galvanized Steel,,Hot-dip galvanized,,270.0,500.0,385.0,350.0,350.0,350.0,22.0,22.0,22.0,,,,,,
b5d817fc-43cc-48bb-8c74-47f90842a5ea,DX51D,,Z100,Hot-dip Galvanized (+Z/+GI),"Minimized spangle, conventional surface (MA)",Chemically passivated (C),Coils,1.45,1.55,,1520.0,,,,,25000.0,610.0,610.0,,,,,,,DX51D,,,EN 10346:2015,≤0.12,≤0.60,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,270-500 MPa,≤350 MPa,≥22%,,,,,,Standard Specifications,Galvanized steel for forming,Galvanized Steel,,Hot-dip galvanized,,270.0,500.0,385.0,350.0,350.0,350.0,22.0,22.0,22.0,,,,,,
0c7ce94b-aedb-4f60-9f22-92c22aac4b41,HX260LAD,,Z100,,"Minimized spangle, improved surface (MB)",Oiled (O),Coils,2.25,2.25,,,,,,40000.0,40000.0,,,,,,,,,HX260LAD,,,Automotive specification,≤0.10,0.40-0.80,≤0.50,≤0.015,≤0.025,,,,,,,,0.015-0.070,,,,,350-450 MPa,≥260 MPa,≥31%,,,,,,Standard Specifications,Automotive HSLA with improved drawability,HSLA Steel,,,,350.0,450.0,400.0,260.0,260.0,260.0,31.0,31.0,31.0,,,,,,
8fd1c83f-d180-44b3-8e41-334ad91f842d,HX420LAD,,Z100,Hot-dip Galvanized (+Z/+GI),"Minimized spangle, improved surface (MB)",Oiled (O),Coils,1.37,1.63,1600.0,,,,,40000.0,40000.0,,,,,,,,,HX420LAD,,,Automotive specification,≤0.12,0.70-1.60,≤0.50,≤0.015,≤0.025,,,,,,,,0.015-0.070,,,,,480-620 MPa,≥420 MPa,≥23%,,,,,,Standard Specifications,Automotive HSLA with improved drawability,HSLA Steel,,,,480.0,620.0,550.0,420.0,420.0,420.0,23.0,23.0,23.0,,,,,,
80b0f3d7-755d-47b5-8429-6f0c22eb5b11,S320GD,,Z275,Hot-dip Galvanized (+Z/+GI),,,Coils,0.9,1.05,,,,,,,,,,,,,,,,S320GD,,,EN 10346:2015,≤0.20,≤1.20,,≤0.045,≤0.100,,,,,,,,≥0.010,,,,,390-540 MPa,≥320 MPa,≥17%,,,,,,Standard Specifications,Structural galvanized steel,Galvanized Steel,,Hot-dip galvanized,,390.0,540.0,465.0,320.0,320.0,320.0,17.0,17.0,17.0,,,,,,
8cc002db-1ef0-4e9e-aaa4-7a88d9c70184,S280GD,,Z275,Hot-dip Galvanized (+Z/+GI),,,Coils,0.9,1.05,,,,,,,,,,,,,,,,S280GD,,,EN 10346:2015,≤0.20,≤0.90,,≤0.045,≤0.100,,,,,,,,≥0.010,,,,,360-510 MPa,≥280 MPa,≥18%,,,,,,Standard Specifications,Structural galvanized steel,Galvanized Steel,,Hot-dip galvanized,,360.0,510.0,435.0,280.0,280.0,280.0,18.0,18.0,18.0,,,,,,
fd74092a-6e84-4c7e-bebb-149abfb92a24,S220GD,,Z275,Hot-dip Galvanized (+Z/+GI),,,Coils,0.9,1.05,,,,,,,,,,,,,,,,S220GD,,,EN 10346:2015,≤0.13,≤0.60,,≤0.045,≤0.100,,,,,,,,≥0.010,,,,,300-480 MPa,≥220 MPa,≥20%,,,,,,Standard Specifications,Structural galvanized steel,Galvanized Steel,,Hot-dip galvanized,,300.0,480.0,390.0,220.0,220.0,220.0,20.0,20.0,20.0,,,,,,
99bbb98d-d06d-4633-a68c-9be3bb9f6011,S250GD,,Z275,Hot-dip Galvanized (+Z/+GI),,,Coils,0.9,1.05,,,,,,,,,,,,,,,,S250GD,,,EN 10346:2015,≤0.25,≤1.20,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,330-510 MPa,≥250 MPa,≥19%,,,,,,Standard Specifications,Structural galvanized steel,Galvanized Steel,,Hot-dip galvanized,,330.0,510.0,420.0,250.0,250.0,250.0,19.0,19.0,19.0,,,,,,
0810e19e-0170-4a1e-930b-f5830e698dce,DX51D,,AZ150,Hot-dip Aluzinc (+AZ),,,Coils,,,,,,,,,,,,,,,,,,DX51D,,,EN 10346:2015,≤0.12,≤0.60,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,270-500 MPa,≤350 MPa,≥22%,,,,,,Standard Specifications,Galvanized steel for forming,Galvanized Steel,,Hot-dip galvanized,,270.0,500.0,385.0,350.0,350.0,350.0,22.0,22.0,22.0,,,,,,
17eda4ce-6af4-42e1-b88a-ce900320fcfb,HC340,,,,,,,2.0,2.0,1500.0,,,,,,60000.0,,,,,,,,,HC340,,,Automotive specification,≤0.12,0.70-1.20,≤0.50,≤0.015,≤0.025,,,,,,,,0.015-0.070,,,,,410-510 MPa,≥340 MPa,≥24%,,,,,,Standard Specifications,Automotive high strength steel,HSLA Steel,,,,410.0,510.0,460.0,340.0,340.0,340.0,24.0,24.0,24.0,,,,,,
0dcb40f1-38f9-44d1-a023-99d80f143a79,DX51D,,AZ150,Hot-dip Aluzinc (+AZ),,,Coils,,,,,,,,,,,,,,,,,,DX51D,,,EN 10346:2015,≤0.12,≤0.60,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,270-500 MPa,≤350 MPa,≥22%,,,,,,Standard Specifications,Galvanized steel for forming,Galvanized Steel,,Hot-dip galvanized,,270.0,500.0,385.0,350.0,350.0,350.0,22.0,22.0,22.0,,,,,,
b17341e7-5127-4816-8084-2b3bbeacea24,A11,,GI50/50,Hot-dip Galvanized (+GI),,,,1.8,1.8,1118.0,1118.0,,,,,3000.0,,,,,,,,,A11,,,ASTM A29,0.95-1.10,1.00-1.30,,,,,,,,,,,,,,,,900-1100 MPa,,,,,,,,Standard Specifications,Tool steel,Tool Steel,,,,900.0,1100.0,1000.0,,,,,,,,,,,,
8ea698c1-5e7c-4b8c-b766-cec4201ec9fb,DX54D,,Z140,Hot-dip Galvanized (+Z),,,,1.9,1.9,1730.0,1730.0,,,,,4000.0,,,,,,,,,DX54D,,,EN 10346:2015,≤0.06,≤0.35,,≤0.025,≤0.060,,,,,,,,≥0.010,,,,,270-350 MPa,≤220 MPa,≥36%,,,,,,Standard Specifications,Galvanized ultra deep drawing,Galvanized Steel,,Hot-dip galvanized,,270.0,350.0,310.0,220.0,220.0,220.0,36.0,36.0,36.0,,,,,,
2b9db833-2ec8-427e-90f9-3e78078c466e,S250GD,,,,,,,,,,,,,,,,,,,,,,,,S250GD,,,EN 10346:2015,≤0.25,≤1.20,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,330-510 MPa,≥250 MPa,≥19%,,,,,,Standard Specifications,Structural galvanized steel,Galvanized Steel,,Hot-dip galvanized,,330.0,510.0,420.0,250.0,250.0,250.0,19.0,19.0,19.0,,,,,,
23e29e1b-81f6-489f-973f-7a607530da45,DX52D,,Z080,Hot-dip Galvanized (+Z/+GI),,,Coils,1.7,1.72,,,,,,,,,,,,,,,,DX52D,,,EN 10346:2015,≤0.10,≤0.45,,≤0.035,≤0.100,,,,,,,,≥0.010,,,,,270-420 MPa,≤300 MPa,≥26%,,,,,,Standard Specifications,Galvanized steel for deep drawing,Galvanized Steel,,Hot-dip galvanized,,270.0,420.0,345.0,300.0,300.0,300.0,26.0,26.0,26.0,,,,,,
cf2fb887-37af-4f0d-90a5-78162a614731,DC03,,,Cold Rolled,,,Coils,0.5,0.6,,,,,,,,,,,,,,,,DC03,,,EN 10130:2006,≤0.10,≤0.45,,≤0.030,≤0.030,,,,,,,,,,,,,270-370 MPa,≤210 MPa,≥34%,,,,,,Standard Specifications,"Deep drawing, complex forming",Cold Rolled Steel,,,,270.0,370.0,320.0,210.0,210.0,210.0,34.0,34.0,34.0,,,,,,
87fb5edd-9f05-464c-ba26-51b4fc30b805,CR3,,GI40/40,Hot-dip Galvanized (+Z/+GI),,Oiled (O),Coils,1.41,1.5,66.0,66.0,,,,3000.0,3000.0,,,,,,,,,CR3,,,Automotive specification,≤0.12,≤0.60,,≤0.045,≤0.045,,,,,,,,,,,,,270-410 MPa,≤280 MPa,≥28%,,,,,,Standard Specifications,Cold rolled forming,Cold Rolled Steel,,,,270.0,410.0,340.0,280.0,280.0,280.0,28.0,28.0,28.0,,,,,,
71721a5d-14cd-4583-b637-d802c9a85a21,HC420LA,,,Cold Rolled,,Lightly Oiled (L),Coils,1.15,1.25,,1520.0,,,,20000.0,25000.0,610.0,610.0,,,,,,,HC420LA,,,Automotive specification,≤0.12,0.70-1.60,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,0.015-0.070,≤0.15,≤0.09,,,480-620 MPa,≥420 MPa,≥23%,,,,,,Standard Specifications,Automotive high strength low alloy,HSLA Steel,,,,480.0,620.0,550.0,420.0,420.0,420.0,23.0,23.0,23.0,,,,,,
aa2e0c44-58f4-4162-986e-777a2925fc4a,DC04,,ZE75/75,Electro-Galvanized (+ZE),,,Coils,0.95,1.05,1100.0,1500.0,,,,4000.0,,,,,,,,,,DC04,,,EN 10130:2006,≤0.08,≤0.40,,≤0.030,≤0.030,,,,,,,,,,,,,270-350 MPa,≤210 MPa,≥38%,,,,,,Standard Specifications,Extra deep drawing,Cold Rolled Steel,,,,270.0,350.0,310.0,210.0,210.0,210.0,38.0,38.0,38.0,,,,,,
f749d7c2-09cb-4df1-af8a-4c486f38720c,DX52D,,ZA095,Galfan (+ZA),"Minimized spangle, conventional surface (MA)",Sealed (S),Coils,0.5,0.5,1130.0,1130.0,,,,,,,,,,,,,,DX52D,,,EN 10346:2015,≤0.10,≤0.45,,≤0.035,≤0.100,,,,,,,,≥0.010,,,,,270-420 MPa,≤300 MPa,≥26%,,,,,,Standard Specifications,Galvanized steel for deep drawing,Galvanized Steel,,Hot-dip galvanized,,270.0,420.0,345.0,300.0,300.0,300.0,26.0,26.0,26.0,,,,,,
b06d3ead-3ddf-4626-903f-bebd10c6ddc6,DC01,,,Oiled,,,Sheets,1.0,1.0,1250.0,1250.0,,,,10000.0,15000.0,,,,,,,,,DC01,,,EN 10130:2006,≤0.12,≤0.60,,≤0.045,≤0.045,,,,,,,,,,,,,270-410 MPa,≤280 MPa,≥28%,,,,,,Standard Specifications,"Cold forming, deep drawing",Cold Rolled Steel,,,,270.0,410.0,340.0,280.0,280.0,280.0,28.0,28.0,28.0,,,,,,
59e71962-efc6-4a32-b2e4-451e1c842585,DC01,,,Oiled,,,Sheets,1.5,1.5,1000.0,1000.0,,,,20000.0,20000.0,,,,,,,,,DC01,,,EN 10130:2006,≤0.12,≤0.60,,≤0.045,≤0.045,,,,,,,,,,,,,270-410 MPa,≤280 MPa,≥28%,,,,,,Standard Specifications,"Cold forming, deep drawing",Cold Rolled Steel,,,,270.0,410.0,340.0,280.0,280.0,280.0,28.0,28.0,28.0,,,,,,
45f606f3-b1f4-4384-9659-b2ae57299a17,DC01,,,Oiled,,,Sheets,2.0,2.0,1600.0,1600.0,,,,10000.0,15000.0,,,,,,,,,DC01,,,EN 10130:2006,≤0.12,≤0.60,,≤0.045,≤0.045,,,,,,,,,,,,,270-410 MPa,≤280 MPa,≥28%,,,,,,Standard Specifications,"Cold forming, deep drawing",Cold Rolled Steel,,,,270.0,410.0,340.0,280.0,280.0,280.0,28.0,28.0,28.0,,,,,,
eda0256a-dce3-4a1a-8b42-937f944c9fc9,S235JR,,,Hot Rolled,,Pickled and Oiled,Coils,4.85,5.15,,1520.0,,,,,225000.0,610.0,610.0,,,,,,,S235JR,,,EN 10025-2:2019,≤0.17,≤1.40,≤0.40,≤0.035,≤0.035,,,,,,,,,,,,≤0.012,360-510 MPa,≥235 MPa,≥26%,,,27J at 20°C,,,Standard Specifications,General structural steels,Structural Steel,,,,360.0,510.0,435.0,235.0,235.0,235.0,26.0,26.0,26.0,,,,,,
d37ca22b-b1d7-4fd1-ad1b-d3ce1f054c12,S700MC,,,Hot Rolled,,Pickled and Oiled,Coils,2.0,2.0,,,,,,,,,,,,,,,,S700MC,,,EN 10149-2:2013,≤0.12,≤2.10,≤0.60,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,750-950 MPa,≥700 MPa,≥12%,,,,,,Standard Specifications,"Cold forming, automotive, high strength applications",Microalloyed Steel,≤0.22,,,750.0,950.0,850.0,700.0,700.0,700.0,12.0,12.0,12.0,,,,,,
47254f30-209c-4d1b-84ae-3bfab69be88f,CR240LA,,GI50/50,Hot-dip Galvanized (+Z/+GI),Unexposed (intenal parts) (U),,Coils,1.6,1.6,,,,,,,,,,,,,,,,CR240LA,,,Automotive specification,≤0.12,≤0.70,≤0.50,≤0.015,≤0.025,,,,,,,,0.015-0.070,,,,,340-420 MPa,≥240 MPa,≥29%,,,,,,Standard Specifications,Automotive cold rolled high strength,HSLA Steel,,,,340.0,420.0,380.0,240.0,240.0,240.0,29.0,29.0,29.0,,,,,,
fc2e478c-8d41-4125-8cbf-a02264018dcb,HX260LAD,,Z100,Hot-dip Galvanized (+Z/+GI),"Minimized spangle, improved surface (MB)",Oiled (O),Coils,1.6,1.6,,,,,,,,,,,,,,,,HX260LAD,,,Automotive specification,≤0.10,0.40-0.80,≤0.50,≤0.015,≤0.025,,,,,,,,0.015-0.070,,,,,350-450 MPa,≥260 MPa,≥31%,,,,,,Standard Specifications,Automotive HSLA with improved drawability,HSLA Steel,,,,350.0,450.0,400.0,260.0,260.0,260.0,31.0,31.0,31.0,,,,,,
ed2fff75-f7e3-49c0-9b3a-2e983bbaac29,DX54D,,Z140,Hot-dip Galvanized (+Z/+GI),"Minimized spangle, improved surface (MB)",Oiled (O),Coils,1.83,1.97,1730.0,1730.0,,,,4000.0,4000.0,,,,,,,,,DX54D,,,EN 10346:2015,≤0.06,≤0.35,,≤0.025,≤0.060,,,,,,,,≥0.010,,,,,270-350 MPa,≤220 MPa,≥36%,,,,,,Standard Specifications,Galvanized ultra deep drawing,Galvanized Steel,,Hot-dip galvanized,,270.0,350.0,310.0,220.0,220.0,220.0,36.0,36.0,36.0,,,,,,
a0eac7b9-7ba5-4227-a01f-b28243eea520,S280GD,,GD,Hot-dip Galvanized (+Z/+GI),,,Coils,0.45,0.6,1350.0,1350.0,,,,,,,,,,,,,,S280GD,,,EN 10346:2015,≤0.20,≤0.90,,≤0.045,≤0.100,,,,,,,,≥0.010,,,,,360-510 MPa,≥280 MPa,≥18%,,,,,,Standard Specifications,Structural galvanized steel,Galvanized Steel,,Hot-dip galvanized,,360.0,510.0,435.0,280.0,280.0,280.0,18.0,18.0,18.0,,,,,,
666174b0-ac79-4abb-906f-28430dfd58b5,S350GD,,Z140,Hot-dip Galvanized (+Z/+GI),,,Coils,1.4,1.4,1250.0,1250.0,,,,8000.0,12000.0,,,,,,,,,S350GD,,,EN 10346:2015,≤0.25,≤1.50,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,420-580 MPa,≥350 MPa,≥16%,,,,,,Standard Specifications,High strength galvanized steel,Galvanized Steel,,Hot-dip galvanized,,420.0,580.0,500.0,350.0,350.0,350.0,16.0,16.0,16.0,,,,,,
442a327c-6ee6-4629-ae37-10ed9055d37c,S350GD,,Z250,Hot-dip Galvanized (+Z/+GI),,,Coils,1.4,1.4,1250.0,1250.0,,,,8000.0,12000.0,,,,,,,,,S350GD,,,EN 10346:2015,≤0.25,≤1.50,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,420-580 MPa,≥350 MPa,≥16%,,,,,,Standard Specifications,High strength galvanized steel,Galvanized Steel,,Hot-dip galvanized,,420.0,580.0,500.0,350.0,350.0,350.0,16.0,16.0,16.0,,,,,,
30b84c50-3dcd-419a-8667-036dcc5d5b2f,HX260LAD,,Z275,Hot-dip Galvanized (+Z/+GI),"Minimized spangle, conventional surface (MA)",Chemically passivated (C),Coils,,,,,,,,,,,,,,,,,,HX260LAD,,,Automotive specification,≤0.10,0.40-0.80,≤0.50,≤0.015,≤0.025,,,,,,,,0.015-0.070,,,,,350-450 MPa,≥260 MPa,≥31%,,,,,,Standard Specifications,Automotive HSLA with improved drawability,HSLA Steel,,,,350.0,450.0,400.0,260.0,260.0,260.0,31.0,31.0,31.0,,,,,,
d8071191-6962-4d7f-9456-18587f52a79f,S550MC,,,Hot Rolled,,,Coils,4.0,4.0,,,,,,,,,,,,,,,,S550MC,,,EN 10149-2:2013,≤0.12,≤1.80,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,600-760 MPa,≥550 MPa,≥15%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,≤0.22,,,600.0,760.0,680.0,550.0,550.0,550.0,15.0,15.0,15.0,,,,,,
ba7f2899-836c-4189-8f40-756f176d3963,S350GD,,Z275,Hot-dip Galvanized (+Z/+GI),,,Round Tubes,1.8,2.0,76.1,76.1,,,,22000.0,22000.0,,,76.1,,,,,,S350GD,,,EN 10346:2015,≤0.25,≤1.50,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,420-580 MPa,≥350 MPa,≥16%,,,,,,Standard Specifications,High strength galvanized steel,Galvanized Steel,,Hot-dip galvanized,,420.0,580.0,500.0,350.0,350.0,350.0,16.0,16.0,16.0,,,,,,
156b25cd-51f3-490b-8219-6cc724b7c4d3,DX51D,,Z275,Hot-dip Galvanized (+Z/+GI),"Conventional surface, normal (Am)",Chemically passivated (C),Coils,1.2,1.2,,1520.0,,,,,25000.0,610.0,610.0,,,,,,,DX51D,,,EN 10346:2015,≤0.12,≤0.60,,≤0.045,≤0.120,,,,,,,,≥0.010,,,,,270-500 MPa,≤350 MPa,≥22%,,,,,,Standard Specifications,Galvanized steel for forming,Galvanized Steel,,Hot-dip galvanized,,270.0,500.0,385.0,350.0,350.0,350.0,22.0,22.0,22.0,,,,,,
f0684d5c-1063-4ed6-b5e3-2e1067f62b82,S420MC,,,Hot Rolled,,,Coils,3.0,3.0,1500.0,1500.0,,,,,,,,,,,,,,S420MC,,,EN 10149-2:2013,≤0.12,≤1.60,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,480-620 MPa,≥420 MPa,≥19%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,≤0.22,,,480.0,620.0,550.0,420.0,420.0,420.0,19.0,19.0,19.0,,,,,,
1d5ef170-7316-4527-a9e6-d56d9ececebe,S420MC,,,Hot Rolled,,,Coils,4.0,4.0,1500.0,1500.0,,,,,,,,,,,,,,S420MC,,,EN 10149-2:2013,≤0.12,≤1.60,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,480-620 MPa,≥420 MPa,≥19%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,≤0.22,,,480.0,620.0,550.0,420.0,420.0,420.0,19.0,19.0,19.0,,,,,,
fe4b10e5-0142-4e39-922b-2a51c65b1555,S355MC,,,Hot Rolled,,,Coils,2.5,2.5,1500.0,1500.0,,,,,,,,,,,,,,S355MC,,,EN 10149-2:2013,≤0.12,≤1.50,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,430-550 MPa,≥355 MPa,≥22%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,,,,430.0,550.0,490.0,355.0,355.0,355.0,22.0,22.0,22.0,,,,,,
b47d1b17-c710-446c-b905-f911bb224867,S420MC,,,Hot Rolled,,,Coils,3.0,3.0,1500.0,1500.0,,,,,,,,,,,,,,S420MC,,,EN 10149-2:2013,≤0.12,≤1.60,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,480-620 MPa,≥420 MPa,≥19%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,≤0.22,,,480.0,620.0,550.0,420.0,420.0,420.0,19.0,19.0,19.0,,,,,,
9ea35dc5-31d5-423a-94c4-67f72ec258b5,S420MC,,,Hot Rolled,,,Coils,3.0,3.0,1500.0,1500.0,,,,,,,,,,,,,,S420MC,,,EN 10149-2:2013,≤0.12,≤1.60,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,480-620 MPa,≥420 MPa,≥19%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,≤0.22,,,480.0,620.0,550.0,420.0,420.0,420.0,19.0,19.0,19.0,,,,,,
74399b3e-4271-4e7e-926d-5980d4205925,S420MC,,,Hot Rolled,,,Coils,3.0,3.0,1500.0,1500.0,,,,,,,,,,,,,,S420MC,,,EN 10149-2:2013,≤0.12,≤1.60,≤0.50,≤0.015,≤0.025,,,,≤0.20,,,,≥0.015,≤0.15,≤0.09,,,480-620 MPa,≥420 MPa,≥19%,,,,,,Standard Specifications,Cold forming microalloyed steel,Microalloyed Steel,≤0.22,,,480.0,620.0,550.0,420.0,420.0,420.0,19.0,19.0,19.0,,,,,,
c923865d-c488-4d15-a42d-b8ccfb17f160,CR180BH,,GI60/60,Hot-dip Galvanized (+Z/+GI),,Oiled (O),Coils,1.5,1.7,850.0,,,,,,10000.0,,,,,,,,,CR180BH,,,Automotive specification,≤0.01,≤0.60,≤0.10,≤0.015,0.010-0.060,,,,,,,,0.020-0.100,≤0.15,≤0.09,,,300-380 MPa,≥180 MPa,≥36%,,,,,,Standard Specifications,Bake hardening automotive steel,BH Steel,,,,300.0,380.0,340.0,180.0,180.0,180.0,36.0,36.0,36.0,,,,,,
